date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:34:31	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Dec%202023%2012:04:56%20GMT	https://billionday-sale.xyz/fkk/single-products/120	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/120	(from https://billionday-sale.xyz/fkk/)
17:34:31	21623/21623	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Sep%202023%2015:35:58%20GMT	https://billionday-sale.xyz/fkk/single-products/120/	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/120/index.html	(from https://billionday-sale.xyz/fkk/)
17:34:32	43659/43659	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Sep%202023%2015:37:24%20GMT	https://billionday-sale.xyz/fkk/upload/product/8303230908092703.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/8303230908092703.jpg	(from https://billionday-sale.xyz/fkk/)
17:34:32	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Dec%202023%2012:04:58%20GMT	https://billionday-sale.xyz/fkk/single-products/119	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/119	(from https://billionday-sale.xyz/fkk/)
17:34:32	20482/20482	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Sep%202023%2013:14:06%20GMT	https://billionday-sale.xyz/fkk/single-products/119/	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/119/index.html	(from https://billionday-sale.xyz/fkk/)
17:34:33	44491/44491	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Sep%202023%2013:16:14%20GMT	https://billionday-sale.xyz/fkk/upload/product/1634230908092525.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/1634230908092525.jpg	(from https://billionday-sale.xyz/fkk/)
17:34:33	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Dec%202023%2012:04:59%20GMT	https://billionday-sale.xyz/fkk/single-products/118	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/118	(from https://billionday-sale.xyz/fkk/)
17:34:33	20559/20559	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Sep%202023%2013:33:12%20GMT	https://billionday-sale.xyz/fkk/single-products/118/	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/118/index.html	(from https://billionday-sale.xyz/fkk/)
17:34:34	49986/49986	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Sep%202023%2013:30:00%20GMT	https://billionday-sale.xyz/fkk/upload/product/4899230908092309.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/4899230908092309.jpg	(from https://billionday-sale.xyz/fkk/)
17:34:34	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Dec%202023%2012:05:00%20GMT	https://billionday-sale.xyz/fkk/single-products/117	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/117	(from https://billionday-sale.xyz/fkk/)
17:34:35	21053/21053	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Sep%202023%2013:51:28%20GMT	https://billionday-sale.xyz/fkk/single-products/117/	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/117/index.html	(from https://billionday-sale.xyz/fkk/)
17:34:35	118023/118023	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Sep%202023%2013:52:44%20GMT	https://billionday-sale.xyz/fkk/upload/product/5390230908092040.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/5390230908092040.png	(from https://billionday-sale.xyz/fkk/)
17:34:35	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Dec%202023%2012:05:01%20GMT	https://billionday-sale.xyz/fkk/single-products/116	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/116	(from https://billionday-sale.xyz/fkk/)
17:34:36	21483/21483	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Sep%202023%2014:06:58%20GMT	https://billionday-sale.xyz/fkk/single-products/116/	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/116/index.html	(from https://billionday-sale.xyz/fkk/)
17:34:37	107756/107756	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Sep%202023%2014:08:12%20GMT	https://billionday-sale.xyz/fkk/upload/product/6289230908091710.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/6289230908091710.png	(from https://billionday-sale.xyz/fkk/)
17:34:37	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Dec%202023%2012:05:03%20GMT	https://billionday-sale.xyz/fkk/single-products/114	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/114	(from https://billionday-sale.xyz/fkk/)
17:34:37	20961/20961	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Sep%202023%2014:26:14%20GMT	https://billionday-sale.xyz/fkk/single-products/114/	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/114/index.html	(from https://billionday-sale.xyz/fkk/)
17:34:38	45512/45512	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Sep%202023%2014:27:24%20GMT	https://billionday-sale.xyz/fkk/upload/product/8850230908090933.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/8850230908090933.jpg	(from https://billionday-sale.xyz/fkk/)
17:34:39	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Dec%202023%2012:05:04%20GMT	https://billionday-sale.xyz/fkk/single-products/113	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/113	(from https://billionday-sale.xyz/fkk/)
17:34:39	25309/25309	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Sep%202023%2014:38:48%20GMT	https://billionday-sale.xyz/fkk/single-products/113/	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/113/index.html	(from https://billionday-sale.xyz/fkk/)
17:34:40	91628/91628	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202023%2006:45:00%20GMT	https://billionday-sale.xyz/fkk/upload/product/2284230908090345.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/2284230908090345.jpg	(from https://billionday-sale.xyz/fkk/)
17:34:40	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Dec%202023%2012:05:06%20GMT	https://billionday-sale.xyz/fkk/single-products/112	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/112	(from https://billionday-sale.xyz/fkk/)
17:34:40	21783/21783	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Oct%202023%2011:01:10%20GMT	https://billionday-sale.xyz/fkk/single-products/112/	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/112/index.html	(from https://billionday-sale.xyz/fkk/)
17:34:41	158750/158750	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Sep%202023%2006:45:02%20GMT	https://billionday-sale.xyz/fkk/upload/product/9380230908084900.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/9380230908084900.png	(from https://billionday-sale.xyz/fkk/)
17:34:41	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Dec%202023%2012:05:07%20GMT	https://billionday-sale.xyz/fkk/single-products/111	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/111	(from https://billionday-sale.xyz/fkk/)
17:34:41	22783/22783	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Oct%202023%2011:01:44%20GMT	https://billionday-sale.xyz/fkk/single-products/111/	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/111/index.html	(from https://billionday-sale.xyz/fkk/)
17:34:42	170175/170175	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Sep%202023%2006:45:02%20GMT	https://billionday-sale.xyz/fkk/upload/product/1376230908083300.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/1376230908083300.png	(from https://billionday-sale.xyz/fkk/)
17:34:42	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Dec%202023%2012:05:08%20GMT	https://billionday-sale.xyz/fkk/single-products/110	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/110	(from https://billionday-sale.xyz/fkk/)
17:34:43	22621/22621	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Oct%202023%2011:02:30%20GMT	https://billionday-sale.xyz/fkk/single-products/110/	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/110/index.html	(from https://billionday-sale.xyz/fkk/)
17:34:43	113904/113904	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Sep%202023%2006:45:02%20GMT	https://billionday-sale.xyz/fkk/upload/product/3109230908082714.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/3109230908082714.png	(from https://billionday-sale.xyz/fkk/)
17:34:44	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Dec%202023%2012:05:09%20GMT	https://billionday-sale.xyz/fkk/single-products/109	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/109	(from https://billionday-sale.xyz/fkk/)
17:34:44	23058/23058	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Oct%202023%2011:03:06%20GMT	https://billionday-sale.xyz/fkk/single-products/109/	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/109/index.html	(from https://billionday-sale.xyz/fkk/)
17:34:45	192884/192884	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Sep%202023%2006:45:02%20GMT	https://billionday-sale.xyz/fkk/upload/product/42230908082410.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/42230908082410.png	(from https://billionday-sale.xyz/fkk/)
17:34:45	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Dec%202023%2012:05:11%20GMT	https://billionday-sale.xyz/fkk/single-products/108	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/108	(from https://billionday-sale.xyz/fkk/)
17:34:45	21878/21878	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Oct%202023%2011:03:40%20GMT	https://billionday-sale.xyz/fkk/single-products/108/	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/108/index.html	(from https://billionday-sale.xyz/fkk/)
17:34:46	335255/335255	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Sep%202023%2006:45:02%20GMT	https://billionday-sale.xyz/fkk/upload/product/1607230908081858.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/1607230908081858.png	(from https://billionday-sale.xyz/fkk/)
17:34:46	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Dec%202023%2012:05:12%20GMT	https://billionday-sale.xyz/fkk/single-products/107	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/107	(from https://billionday-sale.xyz/fkk/)
17:34:47	23051/23051	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Oct%202023%2011:04:10%20GMT	https://billionday-sale.xyz/fkk/single-products/107/	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/107/index.html	(from https://billionday-sale.xyz/fkk/)
17:34:48	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Dec%202023%2012:05:14%20GMT	https://billionday-sale.xyz/fkk/single-products/106	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/106	(from https://billionday-sale.xyz/fkk/)
17:34:48	473304/473304	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Sep%202023%2006:45:02%20GMT	https://billionday-sale.xyz/fkk/upload/product/9127230908074308.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/9127230908074308.png	(from https://billionday-sale.xyz/fkk/)
17:34:48	24206/24206	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Oct%202023%2011:04:50%20GMT	https://billionday-sale.xyz/fkk/single-products/106/	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/106/index.html	(from https://billionday-sale.xyz/fkk/)
17:34:49	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Dec%202023%2012:05:15%20GMT	https://billionday-sale.xyz/fkk/single-products/97	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/97	(from https://billionday-sale.xyz/fkk/)
17:34:50	521534/521534	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Sep%202023%2006:45:02%20GMT	https://billionday-sale.xyz/fkk/upload/product/8581230908065016.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/8581230908065016.png	(from https://billionday-sale.xyz/fkk/)
17:34:50	20429/20429	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Oct%202023%2011:05:18%20GMT	https://billionday-sale.xyz/fkk/single-products/97/	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/97/index.html	(from https://billionday-sale.xyz/fkk/)
17:34:50	14366/14366	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202023%2000:46:28%20GMT	https://billionday-sale.xyz/fkk/upload/product/8582230908061954.jpeg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/8582230908061954.jpg	(from https://billionday-sale.xyz/fkk/)
17:34:51	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Dec%202023%2012:05:16%20GMT	https://billionday-sale.xyz/fkk/single-products/96	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/96	(from https://billionday-sale.xyz/fkk/)
17:34:51	21054/21054	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Oct%202023%2011:05:50%20GMT	https://billionday-sale.xyz/fkk/single-products/96/	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/96/index.html	(from https://billionday-sale.xyz/fkk/)
17:34:51	14910/14910	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202023%2000:46:30%20GMT	https://billionday-sale.xyz/fkk/upload/product/5236230908061637.jpeg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/5236230908061637.jpg	(from https://billionday-sale.xyz/fkk/)
17:34:52	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Dec%202023%2012:05:18%20GMT	https://billionday-sale.xyz/fkk/single-products/95	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/95	(from https://billionday-sale.xyz/fkk/)
17:34:52	22054/22054	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Oct%202023%2011:06:16%20GMT	https://billionday-sale.xyz/fkk/single-products/95/	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/95/index.html	(from https://billionday-sale.xyz/fkk/)
17:34:53	15923/15923	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202023%2000:46:30%20GMT	https://billionday-sale.xyz/fkk/upload/product/625230908061230.jpeg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/625230908061230.jpg	(from https://billionday-sale.xyz/fkk/)
17:34:53	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Dec%202023%2012:05:19%20GMT	https://billionday-sale.xyz/fkk/single-products/94	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/94	(from https://billionday-sale.xyz/fkk/)
17:34:54	20560/20560	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Oct%202023%2011:06:50%20GMT	https://billionday-sale.xyz/fkk/single-products/94/	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/94/index.html	(from https://billionday-sale.xyz/fkk/)
17:34:54	21878/21878	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202023%2000:46:30%20GMT	https://billionday-sale.xyz/fkk/upload/product/3081230908060915.jpeg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/3081230908060915.jpg	(from https://billionday-sale.xyz/fkk/)
17:34:54	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Dec%202023%2012:05:20%20GMT	https://billionday-sale.xyz/fkk/single-products/93	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/93	(from https://billionday-sale.xyz/fkk/)
17:34:55	20846/20846	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Oct%202023%2011:07:18%20GMT	https://billionday-sale.xyz/fkk/single-products/93/	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/93/index.html	(from https://billionday-sale.xyz/fkk/)
17:34:55	18987/18987	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202023%2000:46:30%20GMT	https://billionday-sale.xyz/fkk/upload/product/8033230908060726.jpeg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/8033230908060726.jpg	(from https://billionday-sale.xyz/fkk/)
17:34:55	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Dec%202023%2012:05:21%20GMT	https://billionday-sale.xyz/fkk/single-products/92	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/92	(from https://billionday-sale.xyz/fkk/)
17:34:56	20938/20938	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Oct%202023%2012:24:32%20GMT	https://billionday-sale.xyz/fkk/single-products/92/	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/92/index.html	(from https://billionday-sale.xyz/fkk/)
17:34:56	13763/13763	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202023%2000:46:32%20GMT	https://billionday-sale.xyz/fkk/upload/product/4792230908060451.jpeg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/4792230908060451.jpg	(from https://billionday-sale.xyz/fkk/)
17:34:57	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Dec%202023%2012:05:22%20GMT	https://billionday-sale.xyz/fkk/single-products/91	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/91	(from https://billionday-sale.xyz/fkk/)
17:34:57	21136/21136	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Oct%202023%2012:25:34%20GMT	https://billionday-sale.xyz/fkk/single-products/91/	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/91/index.html	(from https://billionday-sale.xyz/fkk/)
17:34:57	20811/20811	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202023%2000:46:32%20GMT	https://billionday-sale.xyz/fkk/upload/product/9118230908060155.jpeg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/9118230908060155.jpg	(from https://billionday-sale.xyz/fkk/)
17:34:58	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Dec%202023%2012:05:23%20GMT	https://billionday-sale.xyz/fkk/single-products/90	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/90	(from https://billionday-sale.xyz/fkk/)
17:34:58	21319/21319	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Oct%202023%2012:26:08%20GMT	https://billionday-sale.xyz/fkk/single-products/90/	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/90/index.html	(from https://billionday-sale.xyz/fkk/)
17:34:59	19011/19011	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202023%2000:46:32%20GMT	https://billionday-sale.xyz/fkk/upload/product/9652230908055858.jpeg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/9652230908055858.jpg	(from https://billionday-sale.xyz/fkk/)
17:34:59	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Dec%202023%2012:05:25%20GMT	https://billionday-sale.xyz/fkk/single-products/88	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/88	(from https://billionday-sale.xyz/fkk/)
17:34:59	24388/24388	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Sep%202023%2015:40:24%20GMT	https://billionday-sale.xyz/fkk/single-products/88/	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/88/index.html	(from https://billionday-sale.xyz/fkk/)
17:35:00	118140/118140	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Sep%202023%2006:45:04%20GMT	https://billionday-sale.xyz/fkk/upload/product/2396230908055138.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/2396230908055138.png	(from https://billionday-sale.xyz/fkk/)
